GS    1997 0203201007.40   44.603 149.668 33.0N      4.7           
GS    1997 0204015557.90  -07.209 125.703500.0G      4.8           
GS    1997 0204030238.70   17.097 147.520 38.0*      4.6           
GS    1997 0204040040.40  -29.940-178.307153.0D      5.0           
GS    1997 0204054612.10  -00.521 131.526 33.0N      4.8           
GS    1997 0204061027.80  -07.834 115.135204.0       4.6           
GS    1997 0204095355.70   37.564 057.295 10.0G      5.3        5.5
GS    1997 0204103747.10   37.661 057.291 10.0G      5.9        6.8
GS    1997 0204111246.30   34.388 141.201 61.0D      4.8           
GS    1997 0204123456.70   37.776 057.270 10.0G      4.9           
GS    1997 0204124113.00  -13.947 170.215600.0G      4.5           
GS    1997 0204143733.80  -03.537 135.619 33.0N      4.6           
GS    1997 0204143951.40  -08.760 028.718 10.0G      4.5           
GS    1997 0204163033.40  -05.500 147.356205.0       5.3           
GS    1997 0204170505.40   17.027 147.198 57.0*      5.0        4.9
GS    1997 0204173111.80   06.735-077.795 55.0       5.0        4.7
GS    1997 0205013446.20   86.896 057.619 10.0G      4.6           
GS    1997 0205022820.00   16.998 147.275 33.0N      4.7        4.3
GS    1997 0205075345.60   37.629 057.594 10.0G      5.2        5.0
GS    1997 0205110628.20   48.440 154.470 48.0D      4.5           
GS    1997 0205130918.90   02.546 124.466250.0G      4.7           
GS    1997 0205130935.20   10.993 126.411 33.0N      4.8        3.9
GS    1997 0205132544.50   17.020 147.350 33.0N      4.6           
GS    1997 0205142947.30   16.924 147.233 33.0N      5.0        4.4
GS    1997 0205150948.70  -05.162 129.306200.0G      4.9           
GS    1997 0205192724.70   51.835-131.040 10.0G      4.6           
GS    1997 0205192904.10   51.783-131.068 10.0G      5.0        4.7
GS    1997 0205193029.90  -25.079-179.207450.0G      4.8           
GS    1997 0205221733.70  -34.602-070.357112.0D      4.9           
GS    1997 0205235423.80   14.432 146.653 63.0*      4.6        4.2
GS    1997 0206015421.80   00.027 122.412250.0G      4.5           
GS    1997 0206030009.30   38.181 074.466163.0D      4.7           
GS    1997 0206114457.10  -38.460-091.672 10.0G      4.6           
GS    1997 0206114804.00   00.149 130.698 33.0N      4.9           
GS    1997 0206144151.70   77.746 007.877 10.0G      5.3           
GS    1997 0206160858.00  -03.220 148.474 33.0N      4.8        4.8
GS    1997 0206174539.20  -03.257 134.749 33.0N      4.6           
GS    1997 0206204748.80   37.951 057.101 10.0G      4.6           
GS    1997 0206205905.00  -52.948 021.075 10.0G      4.7           
GS    1997 0206235635.40  -17.370 169.011100.0G      4.7           
GS    1997 0207001905.50   16.909 147.372 43.0*      4.8           
GS    1997 0207005123.70  -06.150 148.783 32.0       4.8           
GS    1997 0207052935.70  -24.957 179.509600.0G      4.5           
GS    1997 0207081257.50  -18.162-178.013600.0G      4.5           
GS    1997 0207084113.40  -19.859-173.289 28.0G      6.0        6.2
GS    1997 0207084457.40  -08.088 119.399100.0G      4.8           
GS    1997 0207190318.90   00.387 098.762 50.0G      4.5           
GS    1997 0207193117.50   36.204 069.819158.0D      4.7           
GS    1997 0207202714.00  -03.698 139.922 33.0N      4.7           
GS    1997 0207203934.10   25.875 142.757 47.0*      4.7           
GS    1997 0207232205.20  -18.103-176.578 33.0N      4.7           
GS    1997 0208015555.70  -08.473 158.957101.0D      5.8           
GS    1997 0208032823.00   30.947 056.791 39.0D      4.7           
GS    1997 0208051934.80  -07.856 108.146 33.0N      4.5           
GS    1997 0208121848.70  -21.509-066.723226.0D      4.6           
GS    1997 0208123941.80   01.657 097.951 33.0N      5.3        4.6
GS    1997 0208162915.90  -23.548-067.765150.0G      4.5           
GS    1997 0208171209.10   42.340 086.990 10.0D      4.6           
GS    1997 0209015434.00  -10.426 123.875 33.0N      4.7        4.3
GS    1997 0209030825.90  -52.556 018.507 10.0G      4.8           
GS    1997 0209053742.20  -24.238-115.821 10.0G      5.1        4.7
GS    1997 0209112814.80   35.687 095.819 10.0G      4.7        5.2
GS    1997 0209123236.20  -14.486-076.276 33.0N      5.7        5.8
GS    1997 0209125022.40  -10.766 162.217 75.0D      4.9           
GS    1997 0209145447.60  -23.010 169.869 22.0D      4.7           
GS    1997 0209145720.30  -14.534-076.241 33.0N      4.9           
GS    1997 0209150917.90  -14.466-076.197 33.0N      5.0           
GS    1997 0209151727.40  -14.486-076.288 33.0N      4.7           
GS    1997 0209155139.90  -14.421-076.161 33.0N      4.9        5.1
GS    1997 0209162824.40   34.773 135.236388.0D      4.6           
GS    1997 0209185737.80   55.235 161.941 33.0N      5.9        5.3
GS    1997 0209214913.10   41.413 043.894 33.0N      4.5        3.6
GS    1997 0209231104.60  -20.235-173.629 40.0D      5.0           
GS    1997 0210033326.80  -26.378 083.641 10.0G      5.0           
GS    1997 0210050021.20  -07.178 106.790 33.0N      4.6           
GS    1997 0210074646.20  -24.620-179.713500.0G      4.5           
GS    1997 0210105209.90  -32.926-068.755149.0D      5.0           
GS    1997 0210133138.70  -56.110-028.815 10.0G      4.5           
GS    1997 0210161028.60  -27.022 026.702  5.0G      5.2           
GS    1997 0210165013.40   24.131 121.849 96.0D      4.6           
GS    1997 0210192526.90  -09.641 119.510 33.0N      5.6        5.6
