PDE   2001 0907024559     -13.17   97.30  10         6.20 mb GS   .FFG .......
PDE   2001 0911091326.10   14.99  -91.57 161         5.60 MwGS    ...G .......
PDE   2001 0911145650.92   -0.58  133.13  33         6.50 MwGS    3FFG .......
PDE   2001 0911182109.23   45.45  150.68  33         5.50 MwHRV   ...G .......
PDE   2001 0912084837.27  -20.99 -179.11 608         6.50 MwHRV   ..FG .......
PDE   2001 0912145038.16   52.46 -169.24  33         5.60 MwHRV   ...G .......
PDE   2001 0912222344.09   27.69  141.91  33         6.00 mb GS   ..FG .......
PDE   2001 0913034831.95  -21.09 -179.11 619         5.50 MwHRV   ...G .......
PDE   2001 0913215926.61   -4.68  153.12  33         5.50 MwHRV   ...G .......
PDE   2001 0914044508      48.69 -128.71  10         6.00 MwGS    ..FG .......
PDE   2001 0915105039      48.56 -128.56  10         5.50 MwHRV   ...G .......
PDE   2001 0915150434.08  -22.39 -175.01  10         6.00 Ms GS   ...G .......
PDE   2001 0916020047.39   37.24   21.87  10         5.50 MwHRV   .D.G .......
PDE   2001 0916232009      48.54 -128.60  10         5.80 MwGS    ...G .......
PDE   2001 0917164340.04   -9.00 -109.52  10         5.50 MwHRV   ...G .......
PDE   2001 0918021930.79   -7.51  127.74 131         6.00 MwGS    ...G .......
PDE   2001 0918103424.28  -27.93 -176.66  33         5.50 MwHRV   ...G .......
PDE   2001 0918145103.92   12.99  -88.76  62         5.50 MwHRV   4F.G .......
PDE   2001 0920020151.82  -11.38  115.04  10         5.60 MwHRV   ...G .......
PDE   2001 0921235639.42   51.79 -175.30  33         5.60 MwHRV   4F.G .......
PDE   2001 0922032338.22    3.87  -75.97 178         6.00 mb GS   .FFG .......
PDE   2001 0924044957.18  -40.34  176.52  33         5.60 MLWEL   .F.G .......
PDE   2001 0925112147.74   46.59  150.79 126         5.50 MwHRV   ...G .......
PDE   2001 0925145644.25   11.96   80.21  10         5.50 mb GS   .F.G .......
PDE   2001 0926213112.23  -26.56  178.16 631         5.90 MwHRV   ...G .......
PDE   2001 0929024007.38  -18.50  168.16  33         6.40 Ms GS   ..FG .......
PDE   2001 0929053214.44   -5.42  151.63  33         5.50 MwHRV   ...G .......
PDE   2001 0930060333.24  -22.54 -113.56  10         5.60 MwHRV   ...G .......
PDE   2001 0930190118.71  -18.42  168.12  33         6.20 Ms GS   .FFG .......
PDE   2001 1001041815.18  -58.31  -25.44  33         5.60 MwHRV   ...G .......
PDE   2001 1002004818.79  -16.18 -173.82 106         6.20 MwGS    ..FG .......
PDE   2001 1002010134.01   34.55  141.42  33         5.90 MwHRV   ...G .......
PDE   2001 1002081949.46   37.74  141.77  42         5.60 MwHRV   4..G .......
PDE   2001 1003112342.34   -3.50  139.72  10         5.70 MwHRV   4F.G .......
PDE   2001 1003172512.54   47.08  148.63 284         5.90 MwGS    3F.G .......
PDE   2001 1007022109.81   -3.30  142.93  10         6.20 MwHRV   ...G .......
PDE   2001 1008033917.98   17.04 -100.00  10         5.90 MwHRV   .F.G .......
PDE   2001 1008181426.44   52.59  160.32  48         6.50 MwHRV   4FFG .......
PDE   2001 1008182038.25   52.63  160.21  33         6.40 MwHRV   4F.G .......
PDE   2001 1009174533.46  -23.22 -175.51  33         5.50 mb GS   ...G .......
PDE   2001 1009235337.03   47.76  155.10  33         6.50 mb GS   ...G .......
PDE   2001 1010161849.39  -23.85 -179.89 520         5.50 MwHRV   ...G .......
PDE   2001 1012003955.18  -24.17  -66.83 201         5.50 MwGS    3F.G .......
PDE   2001 1012042131.50  -33.30  -69.74   3         5.60 Ms GS   3F.G .......
PDE   2001 1012050234      52.63 -132.20  20         6.10 MwHRV   .FFG .......
PDE   2001 1012150216.84   12.69  144.98  37         7.30 Ms GS   7CFG .......
PDE   2001 1013162700.07    0.84  125.98  33         6.00 MwGS    ...G .......
PDE   2001 1014011045.61   -8.60  110.63  67         5.80 MwGS    4F.G .......
PDE   2001 1014154417.85  -55.76 -124.29  10         5.70 MwHRV   ...G .......
PDE   2001 1015034937.98  -39.70  176.61  47         5.80 MLWEL   .D.G .......
PDE   2001 1016152727.70   19.35  -64.89  33         5.60 MwGS    4F.G .......
PDE   2001 1017112909.92   19.35  -64.93  33         6.00 MwGS    4F.G .......
PDE   2001 1018125558.52  -55.09 -126.91  10         5.60 MwHRV   ...G .......
PDE   2001 1019032844.46   -4.10  123.91  33         7.50 MwHRV   4FFG .......
PDE   2001 1020191752.29   -4.56  123.89  28         5.50 MwHRV   ...G .......
PDE   2001 1021002921.49  -37.14  178.98  18         6.80 Ms GS   ..FG .......
PDE   2001 1021034018.28    1.83  126.51  33         5.70 MwHRV   ...G .......
PDE   2001 1021052714.51   -4.68  139.44  33         5.50 MwHRV   ...G .......
PDE   2001 1021190250.75   -4.86  123.92  33         5.70 MwHRV   ...G .......
PDE   2001 1022064648.07  -20.91 -179.12 622         5.60 MwGS    ...G .......
PDE   2001 1026140951.71  -26.15   70.89  10         5.50 MwHRV   ...G .......
PDE   2001 1026185956.87  -14.77  -70.50 212         5.80 MwGS    2F.G .......
PDE   2001 1026230550.95  -18.49  168.11  33         6.10 Ms GS   ..FG .......
PDE   2001 1027053539.72   26.32  100.65  10         5.60 MwGS    .C.G .......
PDE   2001 1028175827.52   51.43 -174.94  33         5.80 MLPMR   ...G .......
PDE   2001 1028202405.64  -21.80 -176.72 189         5.70 MwHRV   ...G .......
PDE   2001 1029174148.99   51.45 -178.54  33         5.60 MLPMR   4F.G .......
PDE   2001 1030210424.75   28.58  128.28 135         5.50 MwGS    4F.G .......
PDE   2001 1031043103.26  -24.53 -177.49 127         5.60 MwHRV   ...G .......
PDE   2001 1031091020      -5.91  150.20  33         7.00 MwHRV   .DFG .......
PDE   2001 1031220432.35    5.36   94.36  33         5.70 MwHRV   3F.G .......
PDE   2001 1105230711.72  -17.29 -179.25 564         6.30 MwGS    ...G .......
PDE   2001 1108225752.60  -60.80  -25.65  33         5.60 MwHRV   ...G .......
PDE   2001 1109004755.02    9.64  -82.30  10         6.10 mb GS   .FFG .......
PDE   2001 1110170916.47   16.22  -98.05  17         5.50 MwHRV   ...G .......
PDE   2001 1112101116.38   22.34  -45.14  10         5.50 MwHRV   ...G .......
PDE   2001 1112175419.16  -49.59 -116.19  10         5.70 MwGS    ...G .......
PDE   2001 1113094736.54   22.37 -106.97  33         6.10 MwGS    ...G .......
PDE   2001 1113104323.08   53.63  170.55  33         6.00 MwHRV   ...G .......
PDE   2001 1113160238.46  -17.43 -178.71 543         5.50 MwHRV   ...G .......
PDE   2001 1114092610.01   35.95   90.54  10         8.00 Ms GS   .D.G .......
PDE   2001 1114094515.25   35.73   93.38  10         5.60 mb GS   .... .......
PDE   2001 1115010306.06   -1.59  -15.58  10         6.30 MwGS    ..FG .......
PDE   2001 1117190212.48  -24.41 -115.86  10         5.70 MwHRV   ...G .......
PDE   2001 1117221026.79  -60.59  154.09  10         5.90 MwGS    ...G .......
PDE   2001 1118215952.53   35.73   93.69  10         5.90 mb GS   ..FG .......
PDE   2001 1119174523.45   35.76   93.67  10         5.70 mb GS   ...G .......
PDE   2001 1120210818.43   -6.88  128.92  33         6.20 MwGS    ...G .......
PDE   2001 1122041726.64  -31.07 -176.72  33         5.80 mb GS   ...G .......
PDE   2001 1122232220.44  -16.25  178.02  10         6.30 MwGS    ...G .......
PDE   2001 1122232447.74  -16.24  178.05  10         6.20 Ms GS   ...G .......
PDE   2001 1123204303.55   36.39   71.51 106         6.10 MwGS    .FFG .......
PDE   2001 1125143157.78   23.03  125.36  10         5.60 MwGS    ...G .......
PDE   2001 1127005346.19  -33.23 -178.57  10         6.00 MwGS    ...G .......
PDE   2001 1127013217.48  -15.88  -74.14  42         5.70 Ms GS   5F.G .......
PDE   2001 1127073152.33   29.61   81.75  33         5.60 mb GS   .D.G .......
PDE   2001 1128143232.72   15.57  -93.11  84         6.40 MwGS    .DFG .......
PDE   2001 1129170658.93   -4.29 -104.21  10         5.60 MwHRV   ...G .......
PDE   2001 1130180206.30  -33.25 -178.48  10         5.70 MwGS    ...G .......
PDE   2001 1201050903.48   -4.76  101.90  58         5.60 MwHRV   4F.G .......
PDE   2001 1202024756.26  -12.74  166.66 100         6.00 MwGS    ..FG .......
PDE   2001 1202130153.67   39.40  141.09 123         6.50 MwGS    6FFG .......
PDE   2001 1203113229.80  -16.50 -177.54  10         6.40 MwHRV   ...G .......
PDE   2001 1204055717.92  -15.35  -72.52  33         5.80 MwGS    .C.G .......
PDE   2001 1204180926.65   18.96  120.24  33         5.60 MwHRV   3F.G .......
PDE   2001 1205074637.84  -52.61   18.35  10         5.70 MwGS    ...G .......
PDE   2001 1205174018.03   -4.97  152.01  92         5.50 mb GS   ...G .......
PDE   2001 1207043240.87  -41.40  -88.33  10         5.70 MwHRV   ...G .......
PDE   2001 1207191131.87   -5.64  130.74 111         5.60 MwHRV   ...G .......
PDE   2001 1207192734.14  -44.22  168.82  10         6.00 mb GS   .F.G .......
PDE   2001 1208041721.66  -15.11  -72.74  26         5.60 MwHRV   3F.G .......
PDE   2001 1208192620.32   -5.82  147.39 112         5.50 MwHRV   ...G .......
PDE   2001 1208202934.23   28.25  129.57  33         6.20 MwHRV   6F.G .......
PDE   2001 1208233610.66   32.04 -114.91  10         5.80 MwGS    .FFG .......
PDE   2001 1209181502.60    0.00  122.87 156         6.10 MwGS    5F.G .......
PDE   2001 1212125318.41  -17.19  167.72  33         6.10 MwGS    ..FG .......
PDE   2001 1212140235.04  -42.81  124.69  10         7.10 MwGS    .F.G .......
PDE   2001 1213135046.38   27.04  -44.50  10         5.70 MwHRV   ...G .......
PDE   2001 1214073525.50  -53.39   24.72  10         5.50 MwHRV   ...G .......
PDE   2001 1215175755.10  -22.69  172.16  33         5.50 MwHRV   ...G .......
PDE   2001 1218040258.28   23.95  122.73  14         7.30 Ms GS   5FFG .T.....
PDE   2001 1220111350.27   54.17 -162.55  33         5.60 mb GS   .F.G .......
PDE   2001 1220120154.01  -56.90  -25.02  33         5.50 MwHRV   ...G .......
PDE   2001 1221205152.47    8.17  -70.96  33         5.60 mb GS   .F.G .......
PDE   2001 1222004004.33  -10.91  165.86  74         6.00 MwGS    ...G .......
PDE   2001 1223102128.25   27.87  141.75  35         5.90 MwGS    ..FG .......
PDE   2001 1223225254.33   -9.61  159.53  16         7.00 Ms GS   .FFG .......
PDE   2001 1225230046.18  -30.22 -178.09  57         5.90 MwHRV   ...G .......
PDE   2001 1227105451.79  -14.65  167.26 153         6.20 MwHRV   ..FG .......
PDE   2001 1228213159.36  -36.10 -100.64  10         5.90 MwHRV   ...G .......
PDE   2001 1228220928.01   -8.36  -74.22 160         6.00 MwHRV   ...G .......
PDE   2001 1229000938.77  -17.78 -178.79 563         5.70 MwHRV   ...G .......
PDE   2001 1229143222.60   -6.01  102.85  33         5.70 Ms GS   ...G .......
PDE   2001 1229172944.85  -35.02 -103.31  10         5.70 MwHRV   ...G .......
