      1990  421185455.07  -36.954 -73.254 30.4       6.000
      1990  421225655.10   47.460 138.964503.4       5.200
      1990  421232020.86  -22.531 -70.409 45.5       5.100
      1990  422 55424.35    6.736 -73.123162.9       5.000
      1990  422 82319.96  -37.020 -73.287 33.0       5.100
      1990  422202525.54  -38.014 -73.362 33.0       5.300
      1990  422235152.51    0.963 120.035 33.0       5.300
      1990  423 25945.97   52.791-167.799 33.0       5.000
      1990  42410 039.90    1.389 123.471 33.0       5.100
      1990  424234950.51   26.355 128.811 19.1       5.100
      1990  425 21330.71  -14.917-179.219418.2       5.400
      1990  425 22421.37   24.317 123.480 33.0       5.200
      1990  425 71054.11   48.271 154.377 38.9       5.500
      1990  425153223.83   -7.074 150.074 41.0       5.400
      1990  426 93714.32   36.007 100.274 33.0       5.800
      1990  426 93718.55   35.961 100.227 33.0       6.600
      1990  426 93749.57   36.429 100.097 33.0       6.200
      1990  426153925.46   -6.250 154.704 96.2       5.600
      1990  426154035.01    1.056 122.759 28.1       5.800
      1990  426203633.51   45.761 151.356 33.0       5.100
      1990  427 250 4.40  -13.704 166.840 75.0       5.500
      1990  427 52928.39   28.662  66.270 33.0       5.200
      1990  427 94230.49    1.452 123.605 33.0       5.300
      1990  42716 2 4.05   -8.928-108.845 33.0       5.100
      1990  428 12312.12    8.857 -83.563 28.2       6.000
      1990  428114221.72  -26.170-177.656 18.8       5.700
      1990  429 54340.63   -4.106 151.892 29.4       5.300
      1990  429 8 0 5.24   51.115-147.851 33.0       5.000
      1990  429 82017.31   48.061 153.929 33.0       5.000
      1990  430 13859.67  -17.315 -72.801 41.1       5.100
      1990  430 15547.49   26.876  91.538 33.0       5.200
      1990  430 55441.59  -54.317   1.250 10.0       5.900
      1990  430142626.89    8.800 126.109116.2       5.400
      1990  43018 016.97    7.324  94.351 21.2       5.400
      1990  43018 829.97  -25.093-112.508 10.0       5.200
      1990  5 1114433.86   14.026 -91.794 33.0       5.300
      1990  5 1161222.09   58.823-156.849216.7       6.100
      1990  5 2 1 119.80   49.269 155.676 49.8       5.300
      1990  5 2 41941.97    0.031 124.271113.0       5.300
      1990  5 2 5 753.56   -7.849 123.507265.3       5.300
      1990  5 214 338.82   -5.403 150.511156.0       5.100
      1990  5 22034 2.66   46.825 154.231 33.0       5.100
      1990  5 2225031.23   -5.623 150.151 96.3       6.000
      1990  5 3 01140.34   -4.982 150.336 33.0       5.000
      1990  5 3 74542.55   36.402 140.632 60.9       5.400
      1990  5 3191426.63   -0.288 132.956 33.0       5.200
      1990  5 4 25923.72    1.507 123.645 33.0       5.000
      1990  5 5 12620.70  -17.990-178.146524.3       5.200
      1990  5 5 72119.45   40.746  15.850 26.3       5.300
      1990  5 5154312.72  -24.275-179.820521.7       5.100
      1990  5 5171859.32   16.124  54.133 10.0       5.000
      1990  5 6164610.74  -35.516-104.396 10.0       5.100
      1990  5 6182455.44   45.235 128.320 33.0       5.100
      1990  5 7 51737.88   36.008 100.342 33.0       5.300
      1990  5 71646 9.93  -35.272-105.125 10.0       5.200
      1990  5 7205140.61   15.564 147.708 35.1       5.000
      1990  5 8 0 139.69    6.951 -82.635  5.7       6.300
      1990  5 8 140 3.63  -17.015 168.448225.9       5.100
      1990  5 8 955 4.68    1.262 123.823 33.0       5.000
      1990  5 9 23858.22   57.620-155.491 78.3       5.300
      1990  5 9 42110.66  -56.417 -27.044 33.0       6.100
      1990  5 9 44250.42   -6.051 147.696 77.4       5.300
      1990  5 9143336.35  -11.437 166.437 33.0       5.000
      1990  5 916 833.48   12.728 -88.479 58.4       5.100
      1990  5 9185512.00  -18.814-173.920150.1       5.200
      1990  5 9194643.52   -2.843 119.565 33.0       5.300
      1990  5 9223818.62  -61.937 161.562 10.0       5.100
      1990  510 05847.65  -54.874 146.563 10.0       5.400
      1990  510 81435.25   -6.178 146.848104.6       5.400
      1990  511131020.34   41.780 130.881580.0       5.700
      1990  511194224.57    1.292 123.589 33.0       5.200
      1990  511234352.35   17.333-100.677 43.9       5.300
      1990  512 450 9.07   49.040 141.881610.8       6.400
      1990  512211528.72   -6.089 149.779 79.3       5.300
      1990  513 42310.86  -40.260 176.141 29.5       6.000
      1990  514 65211.52  -37.361  47.870 10.0       5.300
      1990  514115426.83  -23.759 179.949500.0       5.000
      1990  5142134 4.87  -35.836 -71.378 80.6       5.700
      1990  515 5 7 4.56   -4.910 -80.975 33.0       5.000
      1990  515142520.75   35.986  70.443116.7       6.000
      1990  515152128.89   -2.965  35.848 10.0       5.500
      1990  515162420.63   -3.006  36.001 10.0       5.400
      1990  515163335.47    5.723 126.236 33.0       5.000
      1990  515183140.02    1.114 123.780 33.0       5.600
      1990  51520 733.51  -10.148 161.064 70.2       5.400
      1990  515213330.88  -31.835-178.048 48.2       5.600
      1990  515222959.37   36.119 100.132 13.9       5.600
      1990  516 52419.11   -5.665 150.214 77.2       5.600
      1990  516133235.15   10.783 -85.613 72.1       5.100
      1990  517 1 4 7.50   37.062 136.934267.2       5.200
      1990  517 94012.55   13.368 121.226 33.0       5.100
      1990  51711 324.64  -18.166 -69.819109.0       5.400
      1990  5171321 7.35   38.372  74.376115.1       5.400
      1990  517155957.07  -25.322 178.034618.4       5.500
      1990  5172328 0.95   26.614 127.814 39.0       6.100
      1990  518 14419.69  -15.208 168.191 33.0       5.000
      1990  518 33035.50   -4.119 102.610 15.0       5.100
      1990  519 64635.79   40.117 143.454 32.1       5.300
      1990  519 928 2.05    1.342 123.910 33.0       5.200
      1990  519132740.71   13.073 143.837137.6       5.400
      1990  520 22159.78    5.041  32.109  7.2       6.600
      1990  520 64346.04   43.867 147.559 22.7       5.700
      1990  520 73236.95  -18.089-175.337232.1       5.700
      1990  520 910 2.49   28.423  83.354 33.0       5.000
      1990  520 95347.88  -32.417 179.596345.5       5.600
      1990  52113 0 9.76   53.580-163.488 33.0       5.600
      1990  521132436.63   -8.112 109.067 27.4       5.500
      1990  521205922.78  -32.993-178.241 33.0       5.300
      1990  522132532.60  -36.428 -97.525 10.0       5.400
      1990  522175942.75   -4.570 103.296 71.9       5.200
      1990  522203538.07   19.792 -76.067 10.0       5.000
      1990  523125225.48   20.559 120.852 36.4       5.600
      1990  523193514.63   -7.332 128.771127.5       5.400
      1990  523205937.14  -18.836 168.855160.5       5.500
      1990  524 4 632.17  -17.874-178.603589.7       5.200
      1990  52412 937.57   28.080 129.864 18.1       5.000
      1990  524193443.41    5.289  31.859 10.0       6.100
      1990  52420 0 7.07    5.345  31.908 10.0       6.600
      1990  52420 923.15   -7.363 120.328588.1       6.300
      1990  524203024.04   -7.468 127.465 33.0       5.100
      1990  5242216 3.66    5.483  31.932 10.0       5.400
      1990  525 04231.89    5.370  31.747 10.0       5.400
      1990  525 2 329.48   -2.985 130.209 33.0       5.800
      1990  52510 011.14   -6.406 129.017268.1       5.000
      1990  526 25734.68    1.329 123.355 33.0       5.300
      1990  526 51111.86  -16.989 168.402212.1       5.300
      1990  526 75958.33   41.654  88.736  0.0       5.400
      1990  526132556.89   12.426 121.931 36.5       5.100
      1990  526142240.61    5.090  31.497 10.0       5.400
      1990  527 3 341.27    6.958 -82.662 10.0       5.200
      1990  527 32247.65   15.451 147.697 23.9       5.400
      1990  527122445.99   15.549 147.817 33.0       5.100
      1990  52714 036.41   12.665 120.961 33.0       5.200
      1990  527182757.12   40.923  44.384 10.0       5.000
      1990  527214932.73   74.257   8.686 10.0       5.600
      1990  527215256.06    7.672 -37.112 10.0       5.200
      1990  528112848.96  -20.757-178.077496.6       5.800
      1990  528151157.90   -7.109 127.252298.5       5.100
      1990  528161159.49   43.877 147.284 36.0       5.300
      1990  5282139 8.98   -4.676 152.201105.3       5.200
      1990  529123527.42   15.967 120.263 33.0       5.300
      1990  529183113.66   56.971-153.518 33.0       5.800
      1990  530 234 7.02   -6.033 -77.267 33.0       6.000
      1990  530 92222.75   -8.893 122.542 88.0       5.200
      1990  5301040 6.25   45.873  26.666 90.1       6.700
      1990  530164556.69   -5.069 152.162 69.4       5.200
      1990  530164928.28   -6.023 -77.163 33.0       5.300
      1990  531 01748.46   45.798  26.754 96.2       6.100
      1990  531 73527.30   17.253-100.750 25.7       5.800
      1990  6 1 12210.98   35.531 140.445 61.9       5.800
      1990  6 1 44549.95   -5.094 147.859 41.9       5.400
      1990  6 111 022.87   15.979 147.410 33.0       5.100
      1990  6 111 831.86  -25.486-176.863 33.0       5.400
      1990  6 11114 8.80   15.930 147.304 33.0       5.200
      1990  6 1181446.43   -5.484 154.087160.8       5.200
      1990  6 2 03235.23   32.432  92.743 13.0       5.600
      1990  6 2 45757.32    0.993 122.711 33.0       5.100
      1990  6 2172958.74  -21.819-138.940  0.0       5.300
      1990  6 3145648.59  -42.643 -82.890 10.0       5.000
      1990  6 3162342.32    5.437  32.079 33.0       5.000
      1990  6 4 92632.30  -14.430 167.911 16.8       5.000
      1990  6 4103334.85  -11.147 163.004 44.0       5.100
      1990  6 5134251.08   35.414 139.074120.0       5.300
      1990  6 6 2 1 8.09   -6.110 -77.180 25.3       5.200
      1990  6 6234742.48   -9.515 119.680 33.8       5.000
      1990  6 7 71443.26  -20.027  66.390 10.0       5.100
      1990  6 7 92518.84   -3.592 144.493 28.4       5.800
      1990  6 7132438.87  -16.029-176.921 33.0       5.200
      1990  6 7234024.09   -1.372 -24.205 10.0       5.000
      1990  6 8134922.69  -17.548 -71.845 26.0       5.500
      1990  6 815 510.24  -18.700-178.901498.5       5.600
      1990  6 8164319.60   52.473-169.437 33.0       5.100
      1990  6 8213738.47   -9.065 120.258 33.0       5.600
      1990  6 9 11434.15   -6.120 -77.242 25.6       5.500
      1990  6 9172452.56   40.244 -29.699 10.0       5.000
      1990  6 9213820.37    1.240 123.263 36.0       5.300
      1990  610 5 054.80   62.360-124.239 10.0       5.100
      1990  610104224.75    4.642 127.802 33.0       5.100
      1990  611 0 154.47   -7.204-118.870 33.0       5.200
      1990  611 543 3.36   -7.356-118.851 33.0       5.300
      1990  612184525.34   -6.535 147.523 33.0       5.000
      1990  613 244 7.83    9.466 138.195 20.4       5.500
      1990  61316 0 0.00   37.262-116.420  0.0       5.700
      1990  613164153.41    6.395 126.393 77.6       5.600
      1990  61323 043.99    5.767 124.603 77.4       5.000
      1990  614 35524.17   56.841-155.222 48.3       5.000
      1990  614 62836.10   18.198 147.231 33.0       5.000
      1990  614 74053.12   11.326 122.172 14.7       6.000
      1990  614 83112.23   11.633 121.875 33.0       5.200
      1990  6141149 0.63   11.535 122.358 10.0       5.000
      1990  614124728.39   47.892  85.120 54.1       6.200
      1990  614141810.69   47.884  85.148 37.2       5.300
      1990  614202217.42    6.333 126.330 91.7       5.100
      1990  614215647.51   11.271 122.235 19.2       5.200
      1990  61423 431.94  -30.186 -69.162 96.2       5.000
      1990  615 81223.27   -5.054 152.162 33.0       5.600
      1990  615132124.54   10.777 126.952 33.0       5.000
      1990  61515 449.38   -6.243 131.025 33.0       5.000
      1990  616 13411.50  -22.489-176.796141.7       5.100
      1990  616 21621.28   39.211  20.536 33.8       5.500
      1990  616 45343.74   28.000 128.025 36.7       5.600
      1990  61614 030.51   -7.484 128.844146.2       5.000
      1990  617 45146.13   27.429  65.790 19.1       5.800
      1990  6171646 3.83  -38.464 -16.382 10.0       5.400
      1990  617171742.44   27.344  65.617  9.6       5.300
      1990  617211526.17    3.870 125.642169.1       5.300
      1990  618 13559.59  -18.762-175.031 33.0       5.000
      1990  618 14440.70  -21.869 170.748126.8       5.000
      1990  618 42519.63    4.457 125.603142.7       5.300
      1990  618165255.12   -8.772 111.272 33.0       5.000
      1990  61819 257.17  -21.717 -68.409113.1       5.300
      1990  619 91558.58  -62.041 -55.646 10.0       5.100
      1990  619103443.12  -38.326 -16.384 10.0       5.100
      1990  61919 749.26  -20.880-178.908614.7       5.200
      1990  6192133 3.18    5.892 125.345 87.0       5.000
      1990  619234140.24   54.548-161.954 33.0       4.900
      1990  620 83026.79   -6.928 155.620 95.7       5.100
      1990  620151728.93   -1.122 126.773 33.0       5.500
      1990  620162428.84  -38.554 -16.447 10.0       5.000
      1990  620184758.11    5.285  31.556 15.6       5.000
      1990  62021 0 8.57   36.961  49.414 10.0       6.300
      1990  620234843.83   36.647  49.848 10.0       4.700
      1990  621 2 851.30   36.783  49.739 10.0       5.400
      1990  621 64033.72   -5.700 149.298166.4       5.000
      1990  621 9 213.74   36.653  49.809 10.0       5.900
      1990  621143712.63   17.718 122.348 33.0       5.200
      1990  621151554.50   50.958-172.471 33.0       5.300
      1990  621193823.07  -21.187 174.739 85.4       5.000
      1990  622 74354.25  -14.879 167.817192.9       5.000
      1990  622114845.49  -19.643 -69.156103.2       5.300
      1990  622195620.94  -14.592 167.867 42.6       5.200
      1990  62220 632.69  -14.699 168.036 33.0       5.000
      1990  622211652.10   11.642 -86.152 28.4       5.000
      1990  622212043.76  -14.609 167.949 19.1       5.400
      1990  622214910.52  -14.529 167.901 33.0       5.500
      1990  622225957.28    1.771 127.200 33.0       5.400
      1990  623 5 146.66   -0.631 146.440 39.8       5.800
      1990  623 53121.47  -21.091 173.962 33.0       5.000
      1990  623 632 5.95    6.397 -72.882203.6       5.100
      1990  623131754.51    0.796 123.073 33.0       5.000
      1990  623144635.71  -14.523 167.904 33.0       5.300
      1990  623213822.46  -21.363-176.582208.6       6.300
      1990  624 52914.19    0.502 122.440 33.0       5.200
      1990  624 83525.40  -21.504-176.544193.2       5.600
      1990  624 94556.73   36.823  49.422 10.0       5.100
      1990  625 719 5.13   56.183 164.528 30.2       5.000
      1990  625195339.51   -3.465 130.989 33.0       5.200
      1990  625224618.60    4.565 127.477 33.0       5.100
      1990  626 05351.14   -3.461 100.706 27.0       5.200
      1990  626 23621.36    1.230 123.046 33.0       5.100
      1990  62612 830.26  -21.968-179.518593.0       5.800
      1990  626175958.29  -22.192-138.841  0.0       5.500
      1990  626212437.44   -4.186 136.085 33.0       5.100
      1990  626215445.67   34.854 139.062148.3       5.200
      1990  627 2 045.25   52.346-174.026 33.0       5.100
      1990  627 51014.51  -21.505-176.559193.4       5.200
      1990  627 527 6.87   -2.728 -79.711 10.0       5.300
      1990  628121410.90   56.120 164.621 29.7       4.700
      1990  629 35329.72  -21.313-179.408617.9       5.600
      1990  629 63125.59  -28.355 -68.317123.0       5.300
      1990  629232533.96   15.658 147.894 33.0       5.000
      1990  630 941 2.57   28.484 -43.779 10.0       5.300
      1990  6301451 8.23    9.840 -84.411 10.0       5.100
      1990  630184918.21   44.356 149.265  8.2       5.200
      1990  630193128.80   -5.537 147.023190.0       5.100
      1990  630205145.42   44.623 149.193 33.0       5.000
      1990  7 1 95859.88   -3.226 102.218130.7       5.300
      1990  7 2182733.46  -11.890  65.667 10.0       5.400
      1990  7 2234743.56   37.125  72.918 33.0       5.000
      1990  7 3 74518.00   -6.143 149.970 33.0       5.000
      1990  7 3153819.00  -22.145-179.816577.8       5.000
      1990  7 3183213.84   35.926 140.113 76.3       5.000
      1990  7 4 22440.66   25.372 124.504120.4       5.700
      1990  7 4 73131.42   -2.871 127.093 33.0       5.100
      1990  7 4175958.44  -21.866-139.046  0.0       5.100
      1990  7 5 1 928.46   37.512  69.340 44.0       4.800
      1990  7 513 752.88    9.734 124.671 33.0       5.100
      1990  7 5224118.13    0.003 124.195 51.1       5.100
      1990  7 6 01623.41   -6.934 108.107 33.0       5.800
      1990  7 6 5 227.85   45.319 150.229 42.2       5.700
      1990  7 6111943.25    2.886 128.677227.5       5.000
      1990  7 6114238.60   -3.575 150.951443.1       5.500
      1990  7 6133932.42    1.047 121.463 33.0       5.300
      1990  7 6193452.11   36.823  49.312 33.0       5.200
      1990  7 715 022.32   -5.704 148.709157.2       5.300
      1990  7 7153724.54   12.192 120.655 27.1       5.500
      1990  7 7162748.07   -5.892 154.420 41.9       5.200
      1990  7 7203557.40  -15.474 168.116 35.8       5.200
      1990  7 81630 2.30  -17.702-178.969559.0       5.300
      1990  7 81729 8.53   -4.433 -12.336 10.0       5.100
      1990  7 9112217.09   34.915  26.749 33.0       5.100
      1990  7 9151119.53    5.358  31.664 10.0       6.000
      1990  710 05154.81    8.543-103.108 33.0       5.200
      1990  710 318 0.01  -10.291 161.138 69.4       5.800
      1990  710 63347.49  -43.925 169.133 10.0       5.000
      1990  710141910.89  -15.084-173.657 33.0       5.100
      1990  710182411.90  -30.441-177.786 33.0       5.400
      1990  710215121.42  -15.737 -75.547 35.8       5.100
      1990  711 046 0.63  -12.672 167.185 33.0       5.700
      1990  71113 724.86  -57.229 -25.544 62.5       5.500
      1990  7111514 7.08   59.331-136.663 33.0       5.600
      1990  711173445.19  -21.262-176.495230.3       5.100
      1990  7111948 9.50  -25.216 178.219600.0       5.500
      1990  711194825.76  -22.828 179.751602.8       5.400
      1990  711194913.49  -25.081 178.029579.4       5.400
      1990  712143825.31  -60.380 -19.134 10.0       4.900
      1990  7121956 5.54    1.715 127.120 33.0       5.000
      1990  71223 822.41   14.631 -60.459 26.6       5.500
      1990  7122350 5.42  -22.153-177.411246.9       5.000
      1990  713 81137.24   -6.269 154.841 56.4       5.600
      1990  713 83636.85  -13.240-112.300 10.0       5.100
      1990  713135027.07   12.928 -87.760 33.0       4.800
      1990  713142043.72   36.461  70.798217.7       5.600
      1990  714 34833.02  -10.458 161.422 94.7       5.500
      1990  714 55425.34   -0.001 -17.412 10.0       6.300
      1990  714 72439.69   -0.027 -17.571 10.0       5.800
      1990  714 95642.44   11.739 143.144 10.0       5.100
      1990  714161228.57   11.764 143.183 43.0       5.600
      1990  7141630 2.31   11.851 143.349 43.8       5.000
      1990  714184931.92  -17.381-174.322162.2       5.400
      1990  715 53242.21   52.888-168.322 64.7       5.200
      1990  715 72639.35   -6.578 105.036 33.0       4.800
      1990  715 95131.30   13.309 -45.102 10.0       5.100
      1990  71510 1 9.88  -23.106-175.356 68.0       5.500
      1990  715201324.36   -9.121 118.230 33.0       5.400
      1990  716 51112.53   32.328 142.236 47.1       5.000
      1990  716 71225.25   24.266 121.849 33.0       5.000
      1990  716 72634.40   15.658 121.227 24.8       6.600
      1990  716 74559.04   15.668 121.276 33.0       5.100
      1990  716 75345.55   14.963 120.963 33.0       5.400
      1990  716 8 049.12   16.089 120.670 33.0       5.100
      1990  716 83532.40   16.147 120.796 33.0       5.300
      1990  716 85023.02   16.415 121.063 33.0       5.200
      1990  716 916 7.47   16.330 120.874 33.0       5.200
      1990  716 929 6.50   16.354 120.445 18.2       5.600
      1990  716 93921.82   16.508 120.956 16.5       5.600
      1990  71610 813.44   36.118 141.365 33.0       5.000
      1990  716101257.32    9.186 125.479 33.0       5.300
      1990  716102424.48   16.417 120.995 33.0       5.100
      1990  716123510.70   39.307 141.961 64.4       5.000
      1990  71613 241.83   15.748 121.225 33.0       5.400
      1990  716133113.17   16.254 120.462 12.7       5.500
      1990  716145136.21  -32.437 -69.861105.1       5.600
      1990  71615 427.29   16.350 120.441 33.0       5.500
      1990  716161933.69   16.264 120.502 33.0       5.300
      1990  716191453.43   24.242 121.758 29.7       5.600
      1990  716194525.18   16.351 120.554 33.0       5.400
      1990  7162016 2.45   16.422 120.565 11.0       5.100
      1990  716203124.73   17.482 121.067 33.0       5.100
      1990  716212621.52   16.286 120.517 33.0       5.000
      1990  717 01840.27   15.314 147.131 33.0       5.400
      1990  717 4 523.32   -0.309 122.752106.3       5.100
      1990  717 61112.71   16.221 120.977 13.0       5.200
      1990  717 72025.17    1.020 121.243 33.0       5.100
      1990  71718 634.56   16.372 120.856 12.4       5.500
      1990  717211440.58   16.408 121.023  7.2       6.000
      1990  717214011.44   16.234 120.913 33.0       5.000
      1990  7172246 4.09   16.482 121.019 33.0       5.000
      1990  718 13511.72   16.463 121.038 15.3       5.200
      1990  718 15650.27   16.364 121.131 33.0       5.200
      1990  718 33928.46  -41.270 -88.901 10.0       5.000
      1990  718 51831.87   12.424 -87.707 76.8       5.100
      1990  718 71715.79   16.506 120.751 33.0       5.100
      1990  718 8 013.69   16.456 120.988 20.2       5.900
      1990  718112923.99   36.997  29.641 10.0       5.200
      1990  71813 855.97    1.258 126.815 33.0       5.000
      1990  718135646.64  -23.125 170.823 33.0       5.200
      1990  718135653.37  -24.999-176.335 33.0       5.300
      1990  718153924.53    0.477 125.354 33.0       5.100
      1990  7181638 1.05    0.929 126.916 10.0       5.200
      1990  718172140.23   -6.793 130.492 33.0       5.600
      1990  719 85510.68   16.224 121.080 33.0       5.000
      1990  719154421.71   17.299 121.082 33.0       5.000
      1990  720 4 525.49    4.713 -82.612 10.0       5.000
      1990  72015 218.80  -14.251 167.722 33.0       5.000
      1990  720151117.41   16.343 120.975 14.4       5.500
      1990  721 72336.65   16.344 120.893 33.0       5.500
      1990  7212110 6.07   -5.689 146.821205.8       5.200
      1990  722 12610.09  -18.982 168.608 44.1       5.100
      1990  722 6 3 7.48   16.424 121.049 33.0       5.500
      1990  722 72042.89   -4.979 146.122 17.9       5.100
      1990  722 91854.36   12.007 143.762 29.7       5.200
      1990  722 92618.06  -23.479 179.928565.4       5.900
      1990  722 95026.89  -23.426-179.971538.0       5.200
      1990  722 95337.07   15.971 120.960 33.0       5.100
      1990  7221120 9.66   16.532 121.046 33.0       5.400
      1990  722122658.79   12.049 143.775 22.8       5.400
      1990  722163218.03  -36.825  78.404 10.0       4.900
      1990  722181757.67   53.023 144.259 18.9       5.100
      1990  723 04859.35   16.619 120.618 18.5       5.200
      1990  723 44615.69   -5.705 110.936564.2       5.100
      1990  723 527 9.06    9.484 -84.546 33.0       5.000
      1990  723 722 1.69   15.465 121.548 33.0       5.000
      1990  723105732.16   -4.755 145.505 65.4       5.000
      1990  72318 253.59   11.210 122.337 33.0       5.500
      1990  723193312.29  -14.076 167.010141.7       5.300
      1990  723222043.94   16.052 119.686 33.0       5.000
      1990  724 53451.00  -22.926 -68.593 88.8       5.100
      1990  724 746 2.78   -4.712 102.874107.8       5.100
      1990  724175511.76   -3.797 151.415 10.0       5.000
      1990  724175948.24   32.878  48.264 10.0       5.300
      1990  725133716.31  -15.225-174.917292.4       5.000
      1990  725144242.11   53.663-156.749 48.8       5.700
      1990  726 41826.47   -7.421 127.788107.8       5.300
      1990  726 51543.89   -2.991  35.854 10.0       5.100
      1990  726 65359.20   27.188  65.490 43.0       5.800
      1990  726192739.62   -9.392 158.824 33.0       5.100
      1990  727 05457.04   16.059 -86.253 14.6       5.400
      1990  7271238 0.56  -15.319 167.396133.2       6.400
      1990  727145544.70  -22.880  69.508 10.0       5.100
      1990  727204131.20    5.057  32.004 10.0       5.000
      1990  728 35956.47   37.066 142.048 29.9       5.000
      1990  728 84251.00  -15.316 167.349110.5       5.500
      1990  7281646 2.54    5.211  32.655 10.0       5.400
      1990  72819 8 2.49  -13.806 167.079215.0       5.000
      1990  729 920 0.68   31.468 140.150 33.0       5.000
      1990  729152912.44   -4.927 -80.877 38.9       5.400
      1990  730 11317.39   29.933 130.364 69.2       5.000
      1990  730162454.05  -41.288 -88.337 10.0       4.900
      1990  731 21544.68   24.193 126.648 18.3       5.000
      1990  731 31946.57   42.354-126.716 10.0       5.700
      1990  731 42847.16  -10.785 162.074 82.4       5.000
      1990  731182549.76    3.739  95.335 22.8       5.300
      1990  8 1 245 0.18  -11.549 166.074 31.8       5.400
      1990  8 2 524 8.90  -31.613 -71.579 40.9       5.600
      1990  8 2 55814.01  -10.881 166.270 33.0       5.200
      1990  8 215 325.81   -6.549 105.320 33.0       5.300
      1990  8 3 83628.85  -15.232-173.141 36.7       5.100
      1990  8 3 915 4.15   47.949  84.958 18.9       6.100
      1990  8 3102845.32  -15.699-173.924 33.0       5.200
      1990  8 3115712.22   32.803  48.237 33.0       5.100
      1990  8 315 717.18   32.988  48.364 33.0       5.000
      1990  8 4 5 537.22   -0.062  99.598 74.5       5.400
      1990  8 4 72929.08   39.551  20.367 43.6       5.000
      1990  8 4 83151.52   26.934 125.356225.1       5.100
      1990  8 4 91928.93    1.269 123.116 33.0       5.200
      1990  8 411 6 0.27   25.133 141.169171.4       5.100
      1990  8 5 13457.50   29.513 137.596516.1       5.900
      1990  8 5 31610.20   27.503 141.593 47.7       5.400
      1990  8 5 33624.33   36.300 141.083 41.7       5.700
      1990  8 5 713 1.83   35.088 139.042 37.0       5.400
      1990  8 5144751.01   51.670-175.259 33.0       5.200
      1990  8 5174232.29   -1.013 -13.962 10.0       5.600
      1990  8 5184821.66    6.006 126.750129.5       5.200
      1990  8 6 23041.14   16.204 120.509 39.4       5.300
      1990  8 6112848.31  -10.365 -75.149 33.0       5.000
      1990  8 6162317.30  -16.153-173.447 82.6       5.200
      1990  8 6203044.92  -56.079 -27.654111.4       5.600
      1990  8 7 714 1.26  -19.015  65.666 10.0       5.100
      1990  8 71922 7.65  -19.264  64.743 10.0       5.100
      1990  8 7204922.16  -19.079-175.939282.6       5.000
      1990  8 8111053.51   35.870 139.451155.8       5.000
      1990  8 8144238.74    8.471-103.259 10.0       5.200
      1990  8 8195441.34  -14.017 166.298 33.0       5.000
      1990  8 9 65651.50  -13.155-112.048 10.0       5.100
      1990  8 9 73354.47   -7.270 129.167131.1       5.000
      1990  810 15119.59   -0.064 122.924176.6       5.300
      1990  810 53752.08  -20.166 168.277 46.9       5.900
      1990  810112332.75   15.943 -93.969 80.3       5.100
      1990  810154429.39    0.315 126.163 37.9       5.900
      1990  810174739.35  -19.677-177.520391.9       5.800
      1990  810211148.72    6.535  60.243 10.0       5.400
      1990  811 24518.97   -6.069 130.389126.5       5.100
      1990  811 25954.93   -0.071 -78.528  5.0       5.000
      1990  811 8 015.27  -22.104 171.079132.9       5.100
      1990  81121 940.60   16.466 120.364 33.0       5.200
      1990  812 0 930.13   -6.044 130.449128.8       5.300
      1990  812 035 3.35    1.014 -28.852 10.0       5.200
      1990  812 75155.23   13.281 143.946146.3       5.500
      1990  812212522.79  -19.421 169.050144.4       6.400
      1990  81323 420.89   60.197-151.977 87.4       5.300
      1990  814 05038.82   26.983  65.988 19.7       5.200
      1990  814 61055.65  -20.091 168.303 40.7       5.100
      1990  814 93129.43    8.064 127.159 33.0       5.100
      1990  814151329.23   35.619 -35.645 10.0       5.500
      1990  8141559 7.88   53.111 158.639 33.0       5.100
      1990  814194528.10   51.303-178.943 33.0       5.100
      1990  815132336.33  -18.814 -69.377119.8       5.100
      1990  815155440.33  -40.322 176.644 32.0       5.300
      1990  815212443.30   -4.120 -80.641 33.0       5.000
      1990  81523 855.80   43.741 143.279158.7       5.400
      1990  816 43217.84   44.735  35.036 26.9       4.600
      1990  816 44153.82   -5.176 130.417 67.4       5.100
      1990  816 45957.72   41.586  88.799  0.0       6.200
      1990  8161157 0.91   45.756 149.833 33.0       5.100
      1990  8161426 5.12    3.924  95.136 33.0       5.100
      1990  816191218.54  -11.145 161.949 33.0       5.200
      1990  817 256 5.66    3.373 122.485552.9       5.200
      1990  81713 717.60  -11.183 162.018 33.0       5.900
      1990  817214611.48  -11.160 162.063 33.0       5.500
      1990  818104722.14  -40.300  77.784 10.0       4.700
      1990  818125448.43  -40.293  78.253 10.0       5.000
      1990  8181355 7.03  -40.214  78.251 10.0       5.600
      1990  818185236.55    7.467  93.979 21.2       5.500
      1990  819 8 344.17  -20.499-178.143550.8       5.000
      1990  819153247.56   29.839  99.216 33.0       4.700
      1990  819174459.58  -34.639-107.688 10.0       5.300
      1990  819204647.52   17.197 120.132 33.0       5.300
      1990  827 41159.75  -26.109-177.544 33.0       5.200
      1990  827 41256.41    0.528 126.247 33.0       5.000
      1990  827 71525.71   17.773 -61.694 46.8       5.100
      1990  827105251.00   29.312 142.033 21.1       5.200
      1990  827151712.71   -6.862 125.408514.8       5.800
      1990  828 2 250.17   52.223-168.512 33.0       5.200
      1990  828 31652.75  -19.433-175.828243.3       5.500
      1990  828 52813.82  -16.491 178.170 33.0       5.000
