PDE   2000 1116111234.55   -5.08  153.28  33         5.50
PDE   2000 1116122618.53   -4.09  152.68  33         5.50
PDE   2000 1116152342.37   -6.35  153.54  33         5.60
PDE   2000 1116180344.98   -4.26  152.65  33         5.70
PDE   2000 1116203930.73   -5.61  152.89  33         5.50
PDE   2000 1117013704.11   -5.12  152.90  33         6.00
PDE   2000 1117042255.82   -6.27  153.37  33         5.70
PDE   2000 1117210156.49   -5.50  151.78  33         8.20
PDE   2000 1117214551.94   -5.43  152.02  33         5.70
PDE   2000 1118001658.53   -5.27  153.15  33         5.50
PDE   2000 1118020548.81   -5.10  153.18  33         6.60
PDE   2000 1118033035.63   -4.22  152.73  33         5.80
PDE   2000 1118052235.10   -5.59  152.88  33         5.70
PDE   2000 1118065458.35   -5.23  151.77  33         6.80
PDE   2000 1118150415.03   -4.58  153.14  33         5.70
PDE   2000 1118155138.15   -4.63  153.13  33         5.90
PDE   2000 1118214843.99   -5.47  153.33  33         5.50
PDE   2000 1118230539.78   -5.38  153.45  33         6.10
PDE   2000 1119003836.55   -4.68  153.10  33         5.70
PDE   2000 1119024527.57   -5.13  151.65  57         6.00
PDE   2000 1119052925.81   -4.86  153.01  63         5.50
PDE   2000 1119053519.30   -5.59  151.87  33         6.10
PDE   2000 1119162214.96   -4.80  153.11  33         5.90
PDE   2000 1120084934.05   -5.07  152.83  33         5.50
PDE   2000 1121044418.17   -4.48  152.79  33         5.70
PDE   2000 1121173334.45   -5.49  152.15  33         6.20
PDE   2000 1121200348.31   -3.62  150.82  33         5.80
PDE   2000 1121212105.26   -5.43  152.69  33         6.20
PDE   2000 1122062713.95   -6.38  153.34  33         5.70
PDE   2000 1122233504.51  -15.02  166.77  33         5.70
PDE   2000 1123001300.78   -5.59  152.57  33         5.70
PDE   2000 1123045638.67   -5.08  152.56  33         5.60
PDE   2000 1123171145.99   12.87  144.07  10         5.60
PDE   2000 1123184315.66   -4.59  153.06  33         6.70
PDE   2000 1123231035.46   -4.66  153.00  33         5.80
PDE   2000 1124101143.62   -4.80  152.99  33         5.50
PDE   2000 1125164658.48   -5.43  153.60  33         5.60
PDE   2000 1125180911.42   40.24   49.95  50         6.80
PDE   2000 1125181047.39   40.17   49.95  33         6.50
PDE   2000 1129014844.37   13.77  120.66 117         5.50
PDE   2000 1129102513.26  -24.87  -70.89  58         6.30
PDE   2000 1129103548.11   63.88 -150.15  22         6.00
PDE   2000 1201132733.69   35.26  -35.33  10         5.80
PDE   2000 1203125516.70   51.67 -178.16  43         6.00
PDE   2000 1204044309.59   14.88  -93.94  33         6.10
PDE   2000 1204164737.55   35.75  140.95  59         5.70
PDE   2000 1205110825.06    4.22  126.44 101         5.70
PDE   2000 1205221134.41   52.58 -167.85  33         5.90
PDE   2000 1206064744.39  -10.90  -78.32  41         5.50
PDE   2000 1206171106.40   39.57   54.80  30         7.50
PDE   2000 1206225740.04   -4.22  152.73  31         6.70
PDE   2000 1207093119.12   -4.27  152.79  33         5.80
PDE   2000 1208152414.66   -4.60  153.26  33         5.50
PDE   2000 1208165618.53   22.71 -107.55  10         5.50
PDE   2000 1209224947.69  -36.39  -98.76  10         5.80
PDE   2000 1210100549.91   -0.85  121.55  33         5.50
PDE   2000 1210133034.83   19.08  121.19  33         5.50
PDE   2000 1210185836.56    0.05  127.38 150         5.70
PDE   2000 1211170732.71  -55.91  -28.06 113         5.70
PDE   2000 1211185407.49   19.09  -67.09  52         5.50
PDE   2000 1212052645.94    6.01  -82.68  10         6.60
PDE   2000 1213061022.62   -3.10  148.33  33         5.70
PDE   2000 1215130001.87  -50.40   -6.88  10         5.50
PDE   2000 1215164447.66   38.46   31.35  10         6.00
PDE   2000 1215174311.80  -15.67 -177.33  33         5.60
PDE   2000 1216110528.46  -26.82 -113.34  10         5.50
PDE   2000 1216215759.34   -3.97  151.48  33         5.60
PDE   2000 1218011921.65  -21.18 -179.12 628         6.70
PDE   2000 1218211530.73  -21.18 -179.10 648         5.70
PDE   2000 1219085019.03  -17.57  167.72  33         5.70
PDE   2000 1219131147.37   11.77  144.76  33         6.30
PDE   2000 1220091950.10   53.42  159.84  66         5.50
PDE   2000 1220112354.10  -39.01  -74.66  11         6.50
PDE   2000 1220151719.93    9.42  -85.45  33         5.50
PDE   2000 1220163926.39  -24.12 -176.80  68         5.70
PDE   2000 1220164943.30   -9.23  154.35  33         6.60
PDE   2000 1221010127.77   -5.71  151.12  33         6.60
PDE   2000 1221024123.13   -5.35  154.13 386         6.00
PDE   2000 1221131433.26   -3.26  150.45  33         5.70
PDE   2000 1221145311.54   -3.11  150.74  33         5.50
PDE   2000 1222004036.89   56.82 -158.34 105         5.60
PDE   2000 1222083039.17  -10.56  164.22  33         5.90
PDE   2000 1222101301.11   44.79  147.20 140         6.30
PDE   2000 1223071324.30   -7.87  135.82  61         6.00
PDE   2000 1224031107.45   -4.20  123.25  33         5.60
PDE   2000 1225051158.55  -21.26 -179.12 644         5.70
PDE   2000 1225132422.90  -42.52  120.18  10         5.80
PDE   2000 1226152126.66  -35.03  179.67  33         5.80
PDE   2000 1227070347.82   -9.33  154.59  33         5.90
PDE   2000 1227072631.63   -4.23  152.73  33         5.80
PDE   2000 1228043428.45   -4.05  152.31  33         6.20
PDE   2000 1230074246.70  -12.47  166.93 220         5.50
